"","wavelength","abs","trans","p_ref","p_sam","eb","0_mM","0.1_mM","0.2_mM","0.4_mM","0.5_mM","0.6_mM","0.8_mM","1.0_mM","2.0_mM","4.0_mM","5.0_mM","6.0_mM","8.0_mM","10.0_mM"
"83",482,0.336103483329029,0.461207665286305,0.191404,0.08827699196646,67.2206966658058,0.000710469988350845,0.00722419546549914,0.0147060904391458,0.0272789077975099,0.0348046264826897,0.0393126906640601,0.0517528682248227,0.0671603068328688,0.128248988741446,0.247751040109784,0.305066131264699,0.354659521300317,0.447480979829844,0.520380697722777
"84",483,0.334353506865127,0.463069836870077,0.193506,0.0896067918533812,66.8707013730253,-0.000229992469434229,0.00800970956428559,0.0120219207482843,0.0249293341743977,0.0317743629967177,0.0418722359663367,0.0506892866744635,0.0654437011576068,0.128233569706318,0.248999547870022,0.300333100219896,0.352237975540431,0.444906593741576,0.51434677993755
"85",484,0.332556651204117,0.464989716990316,0.195608,0.0909557085610417,66.5113302408233,0.000803833357242445,0.00643659648206567,0.0124105394355846,0.0265129770037216,0.0340630696160659,0.0395582625210735,0.0534477464653489,0.0676171183340943,0.127887868872787,0.245736197349407,0.298269508628251,0.351174077103507,0.44551551478279,0.515567227559578
"86",485,0.330715195318251,0.466965509843059,0.19771,0.0923237509510711,66.1430390636502,0.00025105669927243,0.00792997414500379,0.0142930131789412,0.0274777375299543,0.0327627280443294,0.0394060038832191,0.0530788823355715,0.0655458942392953,0.128621609122203,0.242834811913282,0.29701304801535,0.35296857544914,0.441377005243623,0.515056484462934
"87",486,0.328831416455271,0.468995400491638,0.199812,0.0937109089630352,65.7662832910542,0.000739741865863958,0.00725852568212775,0.0114178703296072,0.026884589544997,0.033019718319168,0.0397376144742077,0.050066946174697,0.0675405725752422,0.12670562321732,0.243171849132652,0.296917509485182,0.345870394880454,0.438150443567824,0.504940754557378
"88",487,0.326907586434926,0.471077556371672,0.201914,0.0951171537172298,65.3815172869852,0.000522968945380929,0.00604590457747776,0.0129234760790742,0.0247421414061662,0.0347412413511767,0.0407575707893573,0.0511651306975036,0.0650735175794425,0.127501181720524,0.241749238632604,0.296986475080988,0.34599571810808,0.434071570004477,0.508152785870682
"89",488,0.324945968068463,0.473210128847906,0.204016,0.0965424376470344,64.9891936136925,-0.000226306782631688,0.00530275192106837,0.0139412757846199,0.0268733415239012,0.0330732775226634,0.0388015827633666,0.0520603589959479,0.0638330561753671,0.125522902925098,0.241774870547821,0.294453976695664,0.345126277513169,0.429936617624052,0.505014637978209
"90",489,0.322948811714084,0.475391254813648,0.206118,0.0979866946596795,64.5897623428168,0.000479490051573863,0.0068059918494649,0.0128527709947933,0.0252348881751906,0.0323810246752459,0.037687386276609,0.05076468309465,0.0641778234981795,0.123334948250527,0.23857664395074,0.290948427885583,0.344892765024995,0.430212984672975,0.498330306803765
"91",490,0.320918351981238,0.477619058322186,0.20822,0.0994498403238456,64.1836703962477,0.00124296279726615,0.00775503040600742,0.014355894958872,0.023633402964115,0.0319608587100934,0.0369011856400766,0.0512367589032138,0.0636155887091646,0.124759740909034,0.234617442286628,0.290683471031601,0.339506715832662,0.426191434528147,0.497995306826171
"92",491,0.318856804596452,0.479891652238226,0.210412,0.10097496233075,63.7713609192904,-0.000419602643829691,0.0057789689015164,0.0109471199541341,0.0257094675661589,0.0322772287840659,0.0393007439528687,0.0514627036629583,0.0636010634824677,0.123021150869712,0.23520572570408,0.288751356982389,0.338903294403112,0.426198504591791,0.490434294485395
"93",492,0.316766363443236,0.482207139896032,0.212604,0.102519166770456,63.3532726886473,0.000505054870860598,0.00488227602326999,0.0121815674456123,0.0255097949011952,0.0301051958513981,0.0377155303532961,0.0502934971676434,0.064144792108258,0.121647561535202,0.236659821276844,0.284972547002704,0.335273603694545,0.420446376703717,0.488661372519785
"94",493,0.314649197788409,0.484563616749625,0.214796,0.104082326623353,62.9298395576818,-0.001087045495718,0.00771046990078234,0.0113061482225489,0.0256094585692142,0.0305957002338105,0.0370315024705905,0.0495663595190923,0.0627974008870232,0.121392176203066,0.23409614815153,0.281904123916909,0.335890365059052,0.418643848149498,0.489050561287235
"95",494,0.312507449706938,0.48695917199909,0.216988,0.105664296813738,62.5014899413875,0.000936108183486962,0.00678585831126276,0.0135103198537264,0.0259494632925282,0.0302937622620192,0.0380126335068177,0.048244078158857,0.0616819859847719,0.12010296855796,0.233438017546681,0.281725543871508,0.333769683466437,0.419043255171988,0.481656289130226
"96",495,0.310343231717181,0.489391890175743,0.21918,0.107264914488719,62.0686463434362,0.00114909320546409,0.00607897500649058,0.014890205509488,0.0245673000758515,0.03002718584733,0.0373988989851702,0.0494339315832627,0.0610435373881775,0.118248016651799,0.229580069462614,0.280404831036994,0.332602525801665,0.413092363294619,0.478988850958039
"97",496,0.308158624638136,0.491859852667727,0.221372,0.10888399930476,61.6317249276271,0.000245560050224616,0.00620035526094662,0.0105649681747,0.0239274980141735,0.0305597579590251,0.0357878855259904,0.0498471240604747,0.0599910595657042,0.117572972797237,0.228347451048517,0.28107823893121,0.325351097787391,0.412099598160789,0.472896290824558
"98",497,0.305955675680006,0.494361139166382,0.223564,0.110521353716593,61.1911351360011,-0.000404434695044523,0.0048748075323931,0.0138658873253872,0.0253063890438539,0.030340014483205,0.0353057073826442,0.0476412474679668,0.0610898519997242,0.11458561249573,0.227424099843495,0.278996679237082,0.325505079348794,0.410421438726711,0.473272233616684
"99",498,0.303736396779104,0.496893829012659,0.225756,0.112176763262582,60.7472793558207,0.00064520898724094,0.00653142949787959,0.013987637683654,0.0234542823400396,0.0303422632500713,0.0371561768136381,0.0491268679560031,0.0583558453471788,0.116081982511267,0.223545836614136,0.275870165862655,0.325679497930212,0.404461659218904,0.466913599146599
"100",499,0.301502763187767,0.49945600242183,0.227948,0.113849996840051,60.3005526375533,8.22161593730915e-05,0.00712413853355429,0.0122483595375379,0.0246459947800736,0.0292030365773589,0.0367217686208699,0.0487791351789235,0.0579493625124872,0.11544993404836,0.224481002163219,0.275856668986619,0.319377680285986,0.394941681794266,0.464583193527354
"101",500,0.299256712329599,0.502045741563765,0.23014,0.115540806963485,59.8513424659198,-5.41167307206379e-05,0.00542045646370179,0.012559492774244,0.0251676365267002,0.0289144820019643,0.0355869748633821,0.0484801767273072,0.0589893940348105,0.11328404680591,0.221472756665295,0.275104532229106,0.314710957616996,0.395726594474282,0.465191421905273
"102",501,0.297000142929988,0.504661131475253,0.232415,0.117290816871821,59.4000285859977,-0.000102734111610765,0.00571476131017427,0.0115566113491304,0.024027655954425,0.0294901550186845,0.0360391493421264,0.0478019486359871,0.0573038381743938,0.115461069727163,0.21979570328324,0.268736412091378,0.314017040178788,0.395935686357039,0.46210499975642
"103",502,0.294734914431417,0.507300260780085,0.23469,0.119058298202478,58.9469828862834,-8.63330109022585e-05,0.00573502493940787,0.0117514808139346,0.0240835649433388,0.0296371301418768,0.0375498800585751,0.0469992647404613,0.0596242817967787,0.112188686084286,0.21659260368347,0.26557264381859,0.311151295902812,0.394622582412708,0.453532164381507
"104",503,0.292462846702672,0.50996122219202,0.236965,0.120842961016732,58.4925693405344,-0.000525403932239891,0.00474375226404136,0.00953877363994446,0.0220146968137098,0.0291304573422029,0.0342174876980179,0.0453296224170371,0.0588720414006649,0.112470235649129,0.215309222033679,0.263460330109183,0.31093304132902,0.386545749689359,0.456333997663115
"105",504,0.290185720050575,0.512642112775269,0.23924,0.122644499060355,58.0371440101149,-0.000211112103476483,0.00624138497873936,0.0115366804299955,0.0223101768343746,0.0281529235497332,0.0355077037489617,0.0464331206982463,0.056663906216115,0.11363725876989,0.215014336982474,0.261740485272119,0.309447476215574,0.382822316929873,0.449572494879405
"106",505,0.287905275542368,0.515341033936825,0.241515,0.124462589811252,57.5810551084737,-0.00226669320031293,0.00457979931757961,0.0116919685835006,0.0228070054445857,0.029395540545085,0.0336421147042966,0.0453252151381494,0.0565783217580684,0.112240573383193,0.214704624518095,0.260296485337177,0.300441527188857,0.382936307853055,0.446809038749773
"107",506,0.285623215646366,0.518056091124743,0.24379,0.126296894455301,57.1246431292732,0.00063128571360082,0.0060684686277514,0.0116225494763862,0.0229012799550615,0.0277599785813533,0.0334473309518368,0.0457653635921606,0.0563741704547284,0.111148904649116,0.211931272245347,0.257043194903522,0.303835097699623,0.382533438867855,0.437217656183328
"108",507,0.283341205197891,0.520785393206492,0.246065,0.128147057779355,56.6682410395782,0.00169794064498826,0.00544977670159309,0.0109105109837234,0.0213011728400373,0.0277471313369976,0.0333274084099271,0.0457440192441651,0.0559587543844205,0.107907948612969,0.209894531676591,0.254953537190883,0.297633246103961,0.376695591957535,0.434965094882244
"109",508,0.281060872696951,0.523527051501662,0.24834,0.130012707969923,56.2121745393903,-8.48469141191024e-05,0.00523290898013409,0.0117665887275887,0.0225367902718898,0.0289939543951647,0.0345969832523193,0.0441913436887171,0.0561591477578385,0.109282476381343,0.209509420254901,0.252885484738428,0.295826178993795,0.372723090712638,0.433531610472464
"110",509,0.278783811943426,0.526279178443622,0.250615,0.131893456305648,55.7567623886853,0.000541526729751734,0.00494379560575387,0.0106105780920248,0.0220904343814428,0.0269360145882738,0.0334654615161112,0.043492396133489,0.0556491593523458,0.10679454389774,0.205303171205021,0.252992281017291,0.296873397087482,0.37034242660004,0.424765090445182
"111",510,0.276511584014865,0.529039885845312,0.25289,0.133788896731421,55.302316802973,-0.000405589267253269,0.00525717589275585,0.0105264778122739,0.0224748427944074,0.0277341124096479,0.0349842752430747,0.0434746104729706,0.0554490571996578,0.107931451912429,0.204114356009314,0.250684714695703,0.29277657834995,0.365615617148158,0.425455109369254
"112",511,0.27424571959125,0.531807282745071,0.255236,0.135736363618721,54.84914391825,0.000687120714254232,0.00582997550752322,0.0106945338860106,0.0207401339176516,0.027969752023125,0.0326956483864277,0.0439946705651815,0.0542305270052186,0.10315411488618,0.204765551860075,0.24805555477368,0.288177903143324,0.36394284838836,0.41771459375845
"113",512,0.271987721630296,0.534579472809397,0.257582,0.13769804976519,54.3975443260592,0.000600333572652488,0.00635114689958827,0.0116748838451901,0.0217543427392912,0.0253194410841134,0.0317768805537414,0.0441795253667845,0.0532275380853574,0.104803819248515,0.199333898014509,0.246053107197987,0.286919862497957,0.363179013012406,0.419384513314885
"114",513,0.269739068395995,0.53735455127074,0.259928,0.139673493802701,53.947813679199,0.00089998970971135,0.00593288664003016,0.0120530748357392,0.0214207373647034,0.0271405164271978,0.0314743384888422,0.041779602672085,0.0542729313351406,0.103115159243402,0.199894527327817,0.242693328177828,0.28419445390011,0.361450019318162,0.417821652053273
"115",514,0.267501216842225,0.54013060137989,0.262274,0.141662213346309,53.500243368445,0.00122397917972117,0.00523552161073024,0.0100178751792008,0.0216136327965975,0.0270127728649831,0.0322723953311201,0.0436703447460939,0.0543406604820589,0.102238755682317,0.200818419799332,0.243386348494397,0.282236234298838,0.354585243129212,0.411136698920279
"116",515,0.265275606352261,0.542905690354226,0.26462,0.143663703781535,53.0551212704522,0.000182520965962978,0.00570349837105993,0.0116937235533441,0.0194690652740415,0.0269647506509937,0.0317701936482946,0.0428472468398745,0.051298391148225,0.101663478323015,0.198574373965828,0.241112499455642,0.281626273583152,0.351610679812956,0.41038773316963
"117",516,0.26306366283399,0.545677864805111,0.266966,0.145677436855561,52.612732566798,0.00126291114206934,0.00517556624802667,0.0103780732293647,0.0213699228909524,0.0255085505244655,0.0331660528407112,0.0410348101081829,0.0524354104552959,0.101296913833583,0.19516414256679,0.234213105342509,0.280826725433222,0.34851683038065,0.40562967354672
"118",517,0.260866803169534,0.548445145629992,0.269312,0.147702859059904,52.1733606339067,-0.000264798714460837,0.0053469757391603,0.011210485435773,0.0199503083417901,0.0253007228138305,0.0296772636768108,0.038785124798447,0.0515661471565279,0.101673582701032,0.193562047962532,0.233423755460031,0.276032879796456,0.351345075301376,0.399284726887515
"119",518,0.258686440016771,0.551205522357357,0.271658,0.149739389792555,51.7372880033543,-0.00138174471279692,0.00526636650221852,0.0103726618694191,0.0196737141866393,0.0249952190999886,0.0311876336159902,0.0402120096750423,0.0496396233581759,0.0997761946633037,0.191207835788629,0.233919716092899,0.273869760569821,0.342710357871816,0.399056991882904
"120",519,0.256523986959021,0.553956946935638,0.274004,0.151786419288153,51.3047973918041,-0.000797851396600101,0.00565574777541309,0.00884625007768216,0.0211245699054856,0.0250284908614002,0.0307233655323446,0.0394499981297284,0.0494879995339692,0.0994236032906707,0.190698163140113,0.23171567122973,0.271262734813285,0.343026797470517,0.395082882627595
"121",520,0.25438086399776,0.556697326960423,0.27635,0.153843306305513,50.876172799552,-0.00104524242198352,0.00465070912751417,0.0114218388087075,0.0190050728106981,0.0248941976922039,0.0298051984797334,0.0402910733607861,0.0505020163800688,0.0984534328813049,0.189579745727281,0.227761865821852,0.269439267202759,0.335702016936809,0.394289395573728
"122",521,0.252258503381851,0.559424518337946,0.278758,0.155944059882849,50.4517006763702,-0.000685314587479889,0.00458786810453278,0.0101953491918358,0.0190214929990811,0.0241990278634902,0.0292834035579311,0.0402857932272902,0.0489091613759143,0.096287696073007,0.188676651530727,0.231111235821896,0.267391974572222,0.335381339166553,0.392114458397124
"123",522,0.250158355765192,0.562136317386912,0.281166,0.158053619814409,50.0316711530385,-0.000554556028964028,0.00545776418711199,0.0113932226828964,0.0198920768104126,0.0243712605903635,0.0294996981631354,0.0386228973270345,0.0503846149072299,0.094802999352895,0.184311960862681,0.228475050727545,0.264276631128104,0.333377359943799,0.389826728078186
"124",523,0.248081896683104,0.56483045238507,0.283574,0.160171230704644,49.6163793366207,0.000395007129205467,0.00537393452991546,0.00969979275091352,0.0190462974125558,0.025782746081735,0.0314861649645219,0.0394994605188771,0.0483723065911947,0.0954704733349288,0.186910516015853,0.223293248985489,0.264192646748188,0.331105610015957,0.386333654651926
"125",524,0.246030633336037,0.567504574571887,0.285982,0.162296093245217,49.2061266672074,-0.000342346562233012,0.00622470311122909,0.0095939017087444,0.0216993379244764,0.0250858738632737,0.0289299185228122,0.0389779282775722,0.049610478649108,0.0930836840497059,0.182875222291408,0.221639002495114,0.260445034106167,0.328254214965935,0.380932889630426
"126",525,0.244006111667385,0.570156248623959,0.28839,0.164427360540664,48.8012223334769,-0.000466513173033541,0.003265221371314,0.0106220601166971,0.0183158696767499,0.0224892794864887,0.0280620903438843,0.0383547270780154,0.0493039803887245,0.0941335376829315,0.183046580150515,0.221252218907933,0.258031500879601,0.323994353645896,0.377508736313879
"127",526,0.24200992372024,0.572782942625604,0.290798,0.16656413414964,48.401984744048,0.000849068592136194,0.00412534425470783,0.0116567812304267,0.0194361154700121,0.0244376010159872,0.0280973194718625,0.0390597744049531,0.0495119425684081,0.0929985688659901,0.178512834294114,0.216816242056799,0.256643479071924,0.323028162839251,0.373426040726804
"128",527,0.240043715255957,0.575382017563394,0.293206,0.168705459841692,48.0087430511914,0.000925455340162037,0.00519609676750675,0.01043992427828,0.0184883301325128,0.0228247702744981,0.0277062084189534,0.0381500095555113,0.0457367978931303,0.0963228297013419,0.178338309715766,0.217548663017634,0.254317819888924,0.319505754179878,0.372014271476306
"129",528,0.238109193615239,0.577950716380206,0.295614,0.170850323072018,47.6218387230478,0.00118442201796154,0.00450816886914773,0.00866394448974644,0.017975045646328,0.0217611933098382,0.0279137243215841,0.0387245052306731,0.0476974197928523,0.0904122359761987,0.174565711283685,0.21643666736564,0.253722504023098,0.317736840740588,0.369646932265196
"130",529,0.236208135800266,0.580486152631734,0.298022,0.172997644179615,47.2416271600532,-0.000220698233900156,0.00508901713007456,0.00871578378524742,0.019616851372301,0.0233956241584161,0.0279691639551181,0.0368186693901799,0.0465185075590366,0.0922273973264477,0.176840533160123,0.215869220925308,0.252460017158521,0.313603222697852,0.365022738039964
"131",530,0.234342396754079,0.582985298796327,0.30043,0.175146273317381,46.8684793508157,-4.89479537767818e-05,0.00388773740802991,0.00884216219019793,0.0175088701802797,0.0238891703020174,0.0278497417225227,0.0369739842397314,0.0467723707865423,0.0927656703384842,0.176243987146233,0.214947246752369,0.247650619935487,0.310971500444547,0.36221211155935
"132",531,0.23251391781102,0.585444974297533,0.302891,0.177326013709954,46.502783562204,0.000657130812427593,0.00446111363075247,0.00749363450118347,0.0186739307280937,0.0242445409017473,0.0280232638223309,0.0377281393988312,0.0460890661820814,0.0895790338912169,0.172378037872182,0.210466077195133,0.245958892738069,0.310235695324847,0.359875595860682
"133",532,0.230724735289562,0.587861833307778,0.305352,0.179504786524197,46.1449470579123,-4.33341619607337e-05,0.0042929946499998,0.010941566504253,0.0180594660186795,0.0217872292499289,0.0273071347472839,0.0366139207100061,0.0445062132707405,0.0880172834657764,0.172622891137228,0.209188643712412,0.245415579428731,0.305128273210041,0.356231798941671
"134",533,0.228976989196262,0.590232352411268,0.307813,0.18168119109277,45.7953978392523,0.000412119251341074,0.00426133175900953,0.0100880432488271,0.0179146694991116,0.0239898725194677,0.0266372646623564,0.0370063444461184,0.0468905735533016,0.0890987025674279,0.167972922007169,0.206928000787698,0.241480238401993,0.303860266864697,0.355058209755746
"135",534,0.227272932006974,0.592552818214423,0.310274,0.183853733118662,45.4545864013947,0.000507935667678241,0.00440373588069601,0.009675316246718,0.0181246867497425,0.0236454829148307,0.0274636232790111,0.0349576459067962,0.0448917337962872,0.0894243917329346,0.167999521230143,0.206428440758024,0.242659797182975,0.303955433427716,0.353576854260957
"136",535,0.225614937488704,0.594819315002915,0.312735,0.186020818477437,45.1229874977409,0.000256082710878018,0.00393175590470975,0.00932553201217931,0.0181778230190808,0.0210168154074892,0.0276792019388035,0.0359364116043504,0.0443871075538411,0.0863004504106565,0.167358590160454,0.201483713850437,0.236874816333703,0.300293258202396,0.348021801024567
"137",536,0.224005509522771,0.597027712555663,0.315196,0.188180746886695,44.8011019045541,0.000309552821839017,0.00490848515021139,0.00868903426286854,0.0168755778314442,0.0214033289543239,0.0276200967930621,0.0351476782280793,0.0447188293792963,0.0876111179502404,0.165207604290444,0.203908897680472,0.238820076337269,0.300785733579465,0.347117783307661
"138",537,0.222447290887102,0.599173654237907,0.317657,0.190331705484251,44.4894581774204,0.000766450426306048,0.00519150287173535,0.00882026395968167,0.0169339179703986,0.0223044084175816,0.0265148148910694,0.0348397810010755,0.0433666993404569,0.0865504240423763,0.165607640647001,0.201404475711967,0.235544781654892,0.29434499170626,0.344562985851017
"139",538,0.220943071952705,0.601252545507627,0.320118,0.192471762362811,44.188614390541,-3.20845911413356e-05,0.00533285101571317,0.00888838941756191,0.0180714372777734,0.0226809203350719,0.0278387240236191,0.0349072883366937,0.0438283930203529,0.0848495114100138,0.16449356148159,0.197631352832627,0.231499880093485,0.294335365172329,0.343744752163901
"140",539,0.219495799246475,0.603259542982091,0.322579,0.19459886011562,43.899159849295,0.00137595073292287,0.00524999882222597,0.00804085856840973,0.0175892721657121,0.0198062058939146,0.0268750473980473,0.0335928903831657,0.0432448117789477,0.0831162030715164,0.164858518180311,0.199162765601144,0.236055398581743,0.29273628773384,0.339786511283368
"141",540,0.218108583829706,0.605189544223985,0.32504,0.196710809454564,43.6217167659411,0.00010815238741225,0.00357029749498551,0.00669290444325193,0.0171048940268786,0.0212159649760236,0.0254060813995218,0.0337536138132793,0.0449687453762004,0.0827882539090723,0.162683365484691,0.198892973374341,0.229398686546276,0.290575677369615,0.339149190607826
"142",541,0.216784709438842,0.607037178419419,0.327543,0.198830778531032,43.3569418877685,-0.00280735166053586,0.00409992275972918,0.00944109054522128,0.0179834256636711,0.0215791589170227,0.0269125403815947,0.0327703365341813,0.0401988742631019,0.0839092171224015,0.16091814555688,0.197193139727513,0.230579426463481,0.291636841355061,0.331268996386528
"143",542,0.215527640332283,0.608796798132799,0.330046,0.200930948036538,43.1055280664566,0.000678283928271088,0.00422764228305578,0.00840708204615721,0.0179481365969413,0.0207494457502647,0.0256993991007418,0.034011004316827,0.0399900453774463,0.082890109789005,0.16101497956623,0.194725548415634,0.228200110050054,0.288778082222604,0.333171734357201
"144",543,0.214341028784327,0.610462472336038,0.332549,0.203008684712877,42.8682057568654,-0.00126200514349859,0.00450923403976421,0.00766974929474564,0.0175022672711979,0.021745825230315,0.0250299920480467,0.0335898947788964,0.041220100933021,0.0823561329972023,0.160049107350752,0.194291337464236,0.226754049015689,0.285902675342684,0.332605840648969
"145",544,0.213228722164811,0.612027980921579,0.335052,0.205061199063737,42.6457444329622,0.00204619369910491,0.0058164171862083,0.00752797755651843,0.0169867918004351,0.0202858655878407,0.0255943291323865,0.0329042522793959,0.0429396620763958,0.0837880010951919,0.159282019996982,0.191765430007062,0.223244875354201,0.286291125634156,0.33287026423646
"146",545,0.21219476954049,0.613486810919956,0.337555,0.207085540460086,42.438953908098,-0.00122159862851227,0.00436193586337449,0.00962723229942378,0.0152794205039857,0.0202124281022386,0.0232008812368872,0.0335460100867544,0.0401578006284647,0.0826411182650132,0.158228196008279,0.190605479761967,0.222303427504475,0.282381834727856,0.330751158273142
"147",546,0.211243427731927,0.61483215465286,0.340058,0.209078592846942,42.2486855463855,-0.000465723036065418,0.00403285781787175,0.00897034865741785,0.0172641635975981,0.0209246863976669,0.0245892760277443,0.0338516009846316,0.0423085751274791,0.0810206199324353,0.158262186939095,0.192361500276339,0.226777378770625,0.280348765389851,0.325713079526748
"148",547,0.210379166757526,0.616056910061575,0.342561,0.211037071167603,42.0758333515052,-0.000966807088975898,0.00488112667445439,0.0085367534960419,0.0156562380673259,0.0206661691473453,0.0249695112030063,0.033410856077041,0.0424449646348159,0.0816772827456849,0.156825461232432,0.189419861648677,0.224248192599086,0.278916630817499,0.329392228747866
"149",548,0.209606674594418,0.617153683457831,0.345064,0.212957518628693,41.9213349188837,0.000470003736170706,0.00468439643670691,0.00809740556391926,0.0171034927536501,0.0219932884711128,0.0251684027960262,0.0336435918431129,0.0416170703380733,0.0801250191791913,0.153812123004532,0.19237125605858,0.222971103209447,0.279671834558684,0.321943977940511
"150",549,0.208930861184281,0.618114794949175,0.347567,0.2148363049361,41.7861722368562,-4.47818456478799e-05,0.00364873983583154,0.00651699041948649,0.0171412919992176,0.0210184919237446,0.0257428932281025,0.0330026453524856,0.0439763148652171,0.0806356684784778,0.154246555593099,0.188589025702626,0.221950670516476,0.276881359093981,0.321859972509883
"151",550,0.208356861610737,0.618932286793532,0.35007,0.216669625637812,41.6713723221473,0.00010139882603128,0.00466201821297353,0.0075274035962676,0.0157066025282634,0.021175477992662,0.0252971822122849,0.0316916295580867,0.0411529516038178,0.0801780996782614,0.15577286795926,0.187217876432051,0.220175577297054,0.279442573409957,0.322636859462757
"152",551,0.207890038373956,0.61959793493711,0.352605,0.2184733298485,41.5780076747911,-0.000258095096647925,0.00456058295249945,0.00728058988336182,0.0159671089291176,0.0217143704846724,0.0252760313506382,0.0327200007459997,0.0419542501015706,0.0815600287649261,0.155221589674208,0.189782450535777,0.222174434292826,0.275464277830465,0.322502886406668
"153",552,0.207535982687338,0.620103263985907,0.35514,0.220223473171955,41.5071965374675,0.00137378411671235,0.00320636756360743,0.00977975349163175,0.0165949076038205,0.0203409880604346,0.0246495795507814,0.0329718992645597,0.0413673496369863,0.0825080173829872,0.154382407917527,0.185438690320862,0.221414181835861,0.276358419066898,0.318412136172256
"154",553,0.207300514720823,0.62043956585311,0.357675,0.221915721716511,41.4601029441647,-0.000961076208010792,0.0037085783849533,0.00789505083222064,0.0167532787499283,0.0192572141996508,0.0246905886156505,0.0318620426276088,0.0410291332615225,0.0813816696308483,0.154242018119617,0.185338707539192,0.219702950785502,0.276346621483881,0.324187533734146
"155",554,0.207189682715474,0.620597922312278,0.36021,0.223545577596106,41.4379365430948,-0.000843158036722935,0.00613874330469596,0.00847657375427842,0.0179905231245286,0.0217161336956057,0.0231406354404008,0.0322121151644768,0.0411626242019555,0.0799040845576662,0.155321348637304,0.188355901648997,0.218146752158714,0.27365710258339,0.321048563391463
"156",555,0.207209760894494,0.62056923166878,0.362745,0.225108385941692,41.4419521788988,-0.00123700618011287,0.00560793425512376,0.0089489592058622,0.0181003725014926,0.0196601565464134,0.0242731472183413,0.0317530862039067,0.0421238394878414,0.0784974319041691,0.153299855216873,0.187823776799787,0.217941352691978,0.276326313461027,0.320066180981877
"157",556,0.207367246096903,0.62034423973909,0.36528,0.226599343891895,41.4734492193805,0.00014625142568815,0.00462782866126101,0.00897341804283164,0.01457077076668,0.019766343866624,0.0235148409599419,0.0333328850890197,0.0402937425223143,0.0818555435374567,0.153504827299679,0.188096803958141,0.220421028996794,0.273510749223212,0.320921587462894
"158",557,0.20766885306162,0.619913575298701,0.367815,0.228013511698492,41.5337706123239,0.000625836585632069,0.00460020662761379,0.00876334975208371,0.0179011820739838,0.0211351944122859,0.0236365840429353,0.0333840773791157,0.0395429378257915,0.078734110180641,0.153174335252576,0.190039331242775,0.220022488845074,0.276745241325938,0.319772827993457
"159",558,0.208121508291822,0.619267790124329,0.37035,0.229345826072545,41.6243016583645,0.000237645799237244,0.00307715430904409,0.0105655650600776,0.016534126518911,0.021389347921776,0.0255684733056212,0.0340299952857585,0.0413988463163653,0.0785833099633424,0.156102989865464,0.189795940988209,0.219515299013045,0.2771179760798,0.322868316953142
"160",559,0.208732342432137,0.618397403714246,0.372885,0.230591115883987,41.7464684864273,0.00112086176371394,0.00410833058467786,0.00843484302937661,0.0146754307394423,0.021416399212307,0.0249519673008813,0.0334310159210031,0.0431334833211379,0.0787607200844461,0.156278782339186,0.190078819080149,0.221754569490244,0.280240794974891,0.320435126545529
"161",560,0.209508681094512,0.617292952721952,0.37542,0.231744120310875,41.9017362189024,0.00085535983301989,0.00435267078661996,0.00794963122955597,0.017276734066583,0.0208326971723848,0.0238692156025592,0.033384102000367,0.0420419886782104,0.0806051081755343,0.153205009222887,0.190160427320962,0.221695580524984,0.277521936512531,0.323874030104508
"162",561,0.210458034072573,0.615945045082723,0.377977,0.232813060305232,42.0916068145145,0.000387078437619724,0.00400015448300439,0.00738839163317279,0.0174302141812956,0.0224348768970366,0.024951849059551,0.0335606546557873,0.0391157683511779,0.0817202251855489,0.155596737980431,0.193739537670648,0.22589208868084,0.282339860471069,0.327845882964706
"163",562,0.211588082888825,0.614344418749942,0.380534,0.23377893904459,42.317616577765,0.000515316825902287,0.00354419697493098,0.00754602031252323,0.0153853939897384,0.020834747034322,0.0253997996364832,0.0338268230445794,0.0423186005352297,0.0793965751368879,0.157443044867874,0.191773782818352,0.225597771684416,0.280555577516269,0.324260274452211
"164",563,0.212906666624368,0.612482004888747,0.383091,0.234636343734835,42.5813333248736,0.00125756840250396,0.00691871731583053,0.0073523952985533,0.0167364836621403,0.020629715001176,0.0246548626234984,0.0340780418552229,0.0403477246537978,0.0838542665142765,0.158411583973251,0.195453893965242,0.226001856483825,0.287024666236005,0.331894633655269
"165",564,0.214421765986704,0.61034899529874,0.385648,0.235379869338968,42.8843531973407,-0.00180005932548697,0.00395903491909238,0.00783544590617615,0.017424670223426,0.0211747937326778,0.0251608212368868,0.0342548097437728,0.0417717419746263,0.0828262214544246,0.156482061147585,0.194219681503152,0.229503332225487,0.28483477627638,0.333798884229297
"166",565,0.216141485577892,0.60793691375596,0.388205,0.236004149604632,43.2282971155784,0.00149752157477265,0.00386257372050012,0.00886883214369601,0.0171734291054417,0.0217647362960168,0.0266955808362135,0.0329820648818787,0.0423617869898352,0.0835695225130157,0.161203249904348,0.196270623542252,0.228192909745506,0.284600710770663,0.334801319387321
"167",566,0.218074034332649,0.605237690877831,0.390762,0.236503890562803,43.6148068665297,0.00123598907878375,0.00461492834582606,0.00813360755997761,0.0158214997163834,0.0224113498882271,0.0256629848153111,0.0350826318517789,0.0414585774727184,0.0828743733893976,0.164429720313796,0.198820737558447,0.229814345650957,0.292673173264023,0.340305845448712
